Student_ID,Age,Gender,Study_Hours_per_Week,Preferred_Learning_Style,Online_Courses_Completed,Participation_in_Discussions,Assignment_Completion_Rate (%),Exam_Score (%),Attendance_Rate (%),Use_of_Educational_Tech,Self_Reported_Stress_Level,Time_Spent_on_Social_Media (hours/week),Sleep_Hours_per_Night,Final_Grade
S05800,0.0,0.0,48,Reading/Writing,4,0.0,1.0,0.0,65,0,Medium,26,5,D
S05801,0.49676765559470665,1.0,14,Kinesthetic,5,0.6830555264427214,0.31420554216365193,0.4335111549022023,100,0,Medium,28,8,B
S05802,0.3739156702454541,0.0,30,Auditory,13,0.8226144745399987,0.4277595267607994,0.022677854562363233,98,1,Medium,29,6,D
S05803,0.6242546415485807,0.0,49,Auditory,11,0.0,0.5630776866768198,0.5415253099087192,90,1,High,28,6,B
S05804,0.5343151892696674,1.0,13,Auditory,14,0.6530518979962601,0.5355025563569333,0.03560209508429837,70,1,Medium,26,4,D
S05805,0.23843974770250284,0.0,7,Kinesthetic,15,0.8742790749091769,0.26228372247275317,0.3316471540920509,73,0,Low,1,4,C
S05806,0.623432727628317,0.0,15,Visual,9,0.0,0.7680691204380866,0.1462923796763894,56,1,Low,2,9,D
S05807,0.42446597763254335,1.0,13,Kinesthetic,6,0.7781876256596626,0.4513488228826044,0.10264937011552325,88,0,Medium,22,6,D
S05808,0.0,1.0,25,Visual,0,0.6883673848687153,0.6332979940792183,0.3536721563033263,84,1,Medium,29,5,C
S05809,0.39436633106562546,0.0,38,Auditory,8,0.0,0.5379156755735132,0.7450650460826415,70,1,Medium,14,9,A
S05810,0.6420361403674469,0.0,8,Kinesthetic,19,0.7062397544041915,0.24012151649742522,0.17707812139323195,85,1,Medium,13,7,D
S05811,0.38072592445090625,0.0,16,Auditory,3,0.8375970337919935,0.2512791101375981,0.30056245314795005,92,0,Low,3,8,C
S05812,0.7361668330846151,0.0,40,Visual,2,0.0,0.0,0.6768001136718054,97,1,Medium,17,7,D
S05813,0.4864083263441411,0.0,47,Visual,9,0.594499065531728,0.23779962621269127,0.5944990655317282,89,1,Medium,9,4,A
S05814,0.6810644064304994,1.0,22,Kinesthetic,4,0.0,0.7304415758967105,0.0510527031116017,82,1,High,24,8,D
S05815,0.40574525936317724,1.0,7,Visual,8,0.0,0.19638070553177778,0.89263957059899,59,1,Low,16,10,A
S05816,0.22256221859824768,0.0,24,Auditory,4,0.612046101145181,0.5630824130535667,0.5087276531066315,64,1,Low,24,10,A
S05817,0.4655122066737961,0.0,6,Auditory,19,0.5689593637124173,0.47792586551843075,0.4808019290207903,76,0,Medium,2,4,A
S05818,0.6344679831153488,0.0,32,Reading/Writing,18,0.0,0.23263826047562794,0.737109095157844,94,0,Low,3,10,A
S05819,0.35013298709197727,1.0,47,Auditory,19,0.6419104763352914,0.539204800121645,0.4178708116712934,59,1,High,18,9,B
S05820,0.4762168734230107,1.0,46,Reading/Writing,6,0.873064267942186,0.10476771215306234,0.0,85,1,Medium,11,6,D
S05821,0.19284257740585628,0.0,22,Auditory,16,0.7070894504881394,0.3252611472245443,0.5975294431691384,99,1,Low,1,4,A
S05822,0.6314677570650021,1.0,7,Reading/Writing,15,0.7717939253016692,0.061743514024133604,0.042075493231674616,82,0,Medium,11,5,D
S05823,0.9068656157370426,0.0,10,Kinesthetic,8,0.0,0.339167740285654,0.2501199691016245,59,1,High,11,4,D
S05824,0.8271712434323628,1.0,41,Auditory,12,0.0,0.5293895957967122,0.18850567604385943,80,1,High,16,6,D
S05825,0.16039597969349523,1.0,42,Visual,16,0.8821778883142233,0.07057423106513794,0.43709790777031465,59,0,Medium,18,5,C
S05826,0.5943075294675979,1.0,7,Reading/Writing,8,0.0,0.3050778651267002,0.7441277152665766,54,0,Medium,2,5,B
S05827,0.4380434777972067,,46,Auditory,17,0.8030797092948787,0.12849275348718067,0.3829758535201192,94,1,Low,9,10,C
S05828,0.18914103629680729,0.0,44,Auditory,19,0.6935171330882932,0.41611027985297605,0.556876906957222,53,1,Low,0,9,B
S05829,0.381901994831326,0.0,11,Kinesthetic,12,0.0,0.9242028274918087,0.0,79,1,High,4,10,D
S05830,0.21609795156747535,,11,Visual,16,0.7923591557474092,0.5704985921381349,0.0,71,1,High,10,5,D
S05831,0.9766444667050899,0.0,24,Reading/Writing,15,0.0,0.21486178267512018,0.0,97,0,Medium,4,5,D
S05832,0.23242874439270717,1.0,33,Kinesthetic,14,0.852238729439926,0.017044774588798585,0.4683753862895307,77,1,Medium,7,8,C
S05833,0.728603872388669,0.0,31,Kinesthetic,8,0.0,0.5409883752485868,0.4200809148082432,64,1,Medium,24,9,C
S05834,0.614336851522612,0.0,44,Reading/Writing,13,0.0,0.7433475903423606,0.2646216030362794,61,1,Medium,14,10,D
S05835,0.39676163329619213,1.0,43,Auditory,19,0.0,0.21821889831290575,0.8916056969104894,81,1,Low,27,5,B
S05836,0.43633638501916006,1.0,43,Visual,11,0.599962529401345,0.5519655270492375,0.3807749720924537,58,0,Medium,29,9,B
S05837,0.6732519094486848,0.0,8,Reading/Writing,6,0.0,0.32316091653536877,0.6650555529034551,98,1,Medium,20,7,A
S05838,0.5108520083276564,0.0,25,Visual,15,0.5108520083276563,0.5108520083276564,0.46592990541797186,79,0,Low,6,5,A
S05839,0.6757160038441278,1.0,40,Reading/Writing,17,0.0,0.029731504169141724,0.7365622307780675,65,1,High,15,5,C
S05840,0.42702406260303577,1.0,12,Visual,12,0.6710378126619131,0.5368302501295307,0.28137517033629594,95,1,Medium,3,7,C
S05841,0.0,0.0,16,Auditory,9,0.0,0.060627725692033146,0.9981604474619357,72,1,Low,21,6,A
S05842,0.36646059426574534,1.0,35,Auditory,10,0.6718444228205328,0.08062133073846396,0.6386171822033142,91,0,Low,11,8,A
S05843,0.35195612620753963,1.0,45,Auditory,16,0.6452528980471558,0.6323478400862128,0.24476885407467655,58,1,Medium,29,8,C
S05844,0.15777050493963266,1.0,43,Auditory,20,0.8677377771679792,0.2256118220636746,0.41381025070891686,75,0,Medium,0,9,C
S05845,0.5192300043696663,1.0,33,Reading/Writing,12,0.8159328640094752,0.08159328640094761,0.24082420892814027,67,1,Low,30,7,D
S05846,0.3218993369859068,1.0,42,Reading/Writing,2,0.8852231767112434,0.0,0.33579866625894816,88,0,Medium,0,4,C
S05847,0.5620891740496236,0.0,23,Auditory,6,0.6869978793939843,0.10991966070303756,0.4472218043826908,91,1,Medium,8,10,B
S05848,0.4791641071873461,0.0,10,Kinesthetic,7,0.5856450198956451,0.30453541034573556,0.5785152140612531,71,1,Medium,14,7,A
S05849,0.4108257635351933,1.0,28,Kinesthetic,14,0.6455833426981606,0.4389966730347494,0.4708781803299196,98,1,Medium,7,6,B
S05850,0.37604140122795066,0.0,49,Auditory,12,0.689409235584576,0.23439914009875595,0.5730312500851712,77,0,Medium,26,10,A
S05851,0.6649689453419686,,22,Kinesthetic,3,0.0,0.5526630790175473,0.5023741860621764,61,1,Medium,23,7,B
S05852,0.0,1.0,35,Reading/Writing,18,0.8501245310889253,0.034004981243557095,0.5254825809591221,87,1,High,5,6,B
S05853,0.5397840324302101,1.0,23,Reading/Writing,6,0.5937624356732311,0.05937624356732317,0.5937624356732311,67,0,Medium,24,8,A
S05854,0.1106277332795986,1.0,27,Reading/Writing,17,0.6084525330377919,0.5719453810555246,0.5389114034408286,92,1,Medium,0,7,A
S05855,0.6687516254766857,0.0,19,Reading/Writing,6,0.0,0.7356267880243543,0.10781693820203918,89,1,Medium,23,7,D
S05856,0.6214464516838459,1.0,16,Kinesthetic,17,0.0,0.5965885936164921,0.5078251250738325,64,1,Medium,26,6,B
S05857,0.14218376044862926,1.0,40,Visual,4,0.7820106824674605,0.5004868367791748,0.34315593683082196,62,1,High,26,9,C
S05858,0.0,0.0,41,Kinesthetic,5,0.7057199397687485,0.3669743686797493,0.6060438757589203,79,1,Medium,13,8,A
S05859,0.837482128542698,0.0,16,Reading/Writing,2,0.0,0.24566142437252483,0.4881333311164625,65,1,High,1,6,C
S05860,0.6705276076777873,1.0,16,Reading/Writing,18,0.6705276076777872,0.08046331292133448,0.3071011396226498,64,1,Low,25,7,C
S05861,0.7142128391425071,0.0,24,Kinesthetic,13,0.0,0.699928582359657,0.0,91,1,Low,11,10,D
S05862,0.39518646711233885,0.0,8,Kinesthetic,4,0.8694102276471453,0.2955994774000295,0.02396792094940749,80,1,Medium,13,4,D
S05863,0.1240511893433691,0.0,8,Auditory,9,0.6822815413885297,0.3138495090387238,0.6485381148237469,50,1,Medium,23,7,A
S05864,0.3055522435380759,1.0,36,Visual,3,0.6722149357837668,0.053777194862701404,0.6722149357837669,94,1,Low,2,7,A
S05865,0.0,0.0,22,Auditory,2,0.8879824755060857,0.39071228922267787,0.24255108790615384,80,1,Low,18,4,D
S05866,0.3408389908510046,0.0,14,Reading/Writing,18,0.6248714832268415,0.374922889936105,0.5939673714670823,76,1,Medium,10,6,A
S05867,0.1829742640003935,0.0,17,Visual,5,0.6709056346681093,0.36228904272077905,0.6206067173408272,77,1,Medium,18,7,A
S05868,0.2540335601039103,1.0,43,Auditory,5,0.931456387047671,0.055887383222860264,0.25442592196066344,62,0,High,18,5,D
S05869,0.6793860198570267,0.0,35,Kinesthetic,1,0.6793860198570266,0.2717544079428107,0.05494373312132866,67,1,High,13,4,D
S05870,0.5468199994028067,1.0,30,Reading/Writing,7,0.0,0.7389881706215072,0.3935535185138012,85,1,Low,9,4,C
S05871,0.5801890493609762,1.0,30,Reading/Writing,17,0.580189049360976,0.5453777063993177,0.17124395278617457,96,1,High,19,7,D
S05872,0.6611171127034356,1.0,6,Auditory,1,0.0,0.4098926098761302,0.6284204099642272,76,0,Medium,8,8,A
S05873,0.5810133538430345,1.0,21,Kinesthetic,15,0.7101274324748199,0.39767136218589927,0.0,50,1,Medium,9,10,D
S05874,0.11941772060848085,1.0,42,Kinesthetic,17,0.6567974633466444,0.486030122876517,0.5640312223651508,76,1,High,26,8,A
S05875,0.5854166447460698,1.0,37,Auditory,9,0.5854166447460697,0.48004164869177723,0.29005985525368444,68,1,Medium,22,6,C
S05876,0.9366367528605536,1.0,28,Reading/Writing,11,0.0,0.350302145569847,0.0,79,1,Low,23,10,D
S05877,0.30890371744137246,0.0,19,Visual,13,0.0,0.9287705104403932,0.2048507561303893,84,0,Low,18,4,D
S05878,0.5613750577970343,1.0,27,Reading/Writing,13,0.0,0.617512563576738,0.5509412657518598,67,1,Medium,14,7,B
S05879,0.0,1.0,35,Reading/Writing,4,0.0,0.13425817357893913,0.9909463874636445,68,0,Low,8,10,A
S05880,0.0,0.0,28,Visual,20,0.7451580822316108,0.5812233041406566,0.3269845611167684,59,0,Medium,23,5,C
S05881,0.06688129502480389,0.0,29,Kinesthetic,13,0.7356942452728419,0.2059943886763958,0.6417532093274383,63,1,Low,22,4,A
S05882,0.2659110464763764,1.0,46,Kinesthetic,10,0.5850043022480279,0.5031036999333042,0.5778822966890023,76,1,Low,19,7,A
S05883,0.5207722376507274,0.0,41,Kinesthetic,16,0.71606182676975,0.32938844031408515,0.327955777694001,63,0,Low,3,9,C
S05884,0.40902462178961074,1.0,24,Reading/Writing,10,0.7498784732809527,0.08998541679371434,0.5121364650600021,62,0,High,19,6,B
S05885,0.07080988144368129,0.0,25,Reading/Writing,11,0.7789086958804934,0.6231269567043949,0.0,83,1,Low,10,10,D
S05886,0.36051163080549653,0.0,15,Kinesthetic,11,0.6609379898100767,0.13218759796201543,0.6447625738400213,61,1,Medium,17,4,A
S05887,0.6788186904071768,1.0,24,Reading/Writing,14,0.0,0.6652423165990333,0.310898449272165,85,0,Medium,2,4,C
S05888,0.7272638419581359,1.0,37,Kinesthetic,8,0.0,0.1244429240683922,0.6749824166817977,54,1,Medium,25,10,B
S05889,0.38862809845171276,1.0,37,Visual,11,0.0,0.5842375746724081,0.7124848471614733,52,1,Medium,18,4,A
S05890,0.2082931572007964,1.0,5,Visual,8,0.76374157640292,0.6109932611223361,0.0,65,0,Medium,5,7,D
S05891,0.0,1.0,15,Visual,15,0.7420045044955348,0.6084436936863387,0.28147040150193525,72,1,Medium,6,8,C
S05892,0.5610047506790021,1.0,32,Auditory,1,0.6856724730521137,0.30169588814293014,0.3522875536998683,67,1,Medium,16,6,C
S05893,0.6486520601220702,0.0,39,Auditory,0,0.0,0.7610850838765625,0.0,56,1,Medium,24,5,D
S05894,0.1952587849194323,0.0,12,Auditory,12,0.7159488780379182,0.2434226185328923,0.62452913441618,81,1,High,12,8,A
S05895,0.42087688022096187,0.0,45,Visual,9,0.6613779546329399,0.026455118185317657,0.6202757286423677,96,1,High,1,7,A
S05896,0.520823853393129,1.0,5,Auditory,20,0.7161327984155522,0.45832499098595353,0.07638410441949567,54,1,High,11,9,D
S05897,0.5924555644227063,1.0,16,Auditory,14,0.0,0.534394919109281,0.6028419980515272,94,0,Medium,10,7,A
S05898,0.18748588950124123,0.0,41,Auditory,20,0.687448261504551,0.591205504893914,0.3778094492934645,90,1,High,17,7,C
S05899,0.580905579093192,1.0,23,Reading/Writing,10,0.5809055790931918,0.4182520169470983,0.3875082794941173,55,0,Medium,29,4,B
S05900,0.5813652695178452,1.0,27,Auditory,2,0.6395017964696295,0.4476512575287408,0.22947816310816335,79,1,Low,20,7,C
S05901,0.0980454228733284,1.0,21,Reading/Writing,7,0.0,0.15098995122492567,0.9836610847658276,76,0,Medium,6,4,A
S05902,0.6222681716802171,1.0,41,Kinesthetic,1,0.0,0.547595991078591,0.559393379535739,57,1,High,21,4,A
S05903,0.1271916046700481,1.0,21,Kinesthetic,9,0.0,0.33578583632892667,0.9333113991708991,51,0,Medium,22,8,B
S05904,0.07458375887070025,1.0,47,Kinesthetic,18,0.8204213475777017,0.41021067378885095,0.39124580312279644,52,1,Medium,2,8,C
S05905,0.5242241970600175,1.0,24,Visual,4,0.5766466167660191,0.4036526317362135,0.47930389470722273,79,1,Medium,7,10,A
S05906,0.31700600879672935,1.0,16,Auditory,15,0.6974132193528045,0.6416201618045804,0.038020518468177514,60,1,High,12,10,D
S05907,0.5974962436671106,0.0,13,Auditory,3,0.0,0.5783763638697631,0.5554088768830441,65,1,Low,6,9,A
S05908,0.35908183141951344,1.0,32,Visual,19,0.7899800291229293,0.48978761805621646,0.08426079236609312,71,1,Medium,10,7,D
S05909,0.5802521045704365,0.0,31,Visual,3,0.6382773150274801,0.4212630279181369,0.2800839616474553,67,0,High,8,4,C
S05910,0.3150275504371279,1.0,41,Visual,7,0.693060610961681,0.09702848553463542,0.6411006980138606,54,1,High,18,8,A
S05911,0.09554150275096367,1.0,15,Kinesthetic,15,0.0,0.9458608772345395,0.31019191183716405,59,0,Medium,18,4,D
S05912,0.5605371830212382,0.0,26,Reading/Writing,4,0.6165909013233618,0.41928181289988614,0.36030055263244315,69,1,Medium,30,4,C
S05913,0.18004804085907142,1.0,44,Kinesthetic,11,0.660176149816595,0.4357162588789528,0.5847234354330909,92,1,Medium,23,9,A
S05914,0.6318816970044661,0.0,35,Kinesthetic,15,0.6950698667049124,0.18071816534327728,0.2914521334705432,96,1,Low,18,9,C
S05915,0.3325044245940928,0.0,17,Kinesthetic,18,0.6095914450891697,0.426714011562419,0.5794430343318976,84,0,Medium,25,7,A
S05916,0.4086061791361328,0.0,12,Visual,5,0.7491113284162432,0.2397156250931979,0.4630438716756754,57,1,Medium,5,7,B
S05917,0.0758725444118551,1.0,15,Kinesthetic,3,0.8345979885304052,0.05007587931182432,0.5433065072835224,63,1,Medium,24,9,B
S05918,0.47873682966926323,0.0,30,Auditory,8,0.0,0.42128841010895174,0.7702773029410217,82,1,Low,19,5,C
S05919,0.18581219125701268,0.0,23,Auditory,16,0.6813113679423796,0.2861507745357995,0.6476159230016763,83,0,High,27,4,A
S05920,0.2252131749084292,0.0,41,Kinesthetic,16,0.8257816413309069,0.08257816413309078,0.5104356506915508,77,1,Medium,20,10,B
S05921,0.35760100742590517,1.0,24,Reading/Writing,9,0.6556018469474926,0.3540249973516461,0.5630044751306879,87,1,High,12,6,A
S05922,0.5885531750629684,,37,Visual,17,0.5885531750629682,0.18833701602014993,0.5212863787240403,57,0,Low,22,4,A
S05923,0.3039992491226816,0.0,5,Reading/Writing,14,0.6687983480698994,0.3611511079577458,0.5743370990739777,58,1,Medium,0,10,A
S05924,0.47572789038826846,1.0,16,Visual,16,0.654125849283869,0.40555802655599893,0.4258227738172165,99,1,Medium,24,5,B
S05925,0.45165203838426976,0.0,17,Kinesthetic,1,0.709738917460995,0.04258433504765971,0.5389505354605166,93,1,Low,17,10,B
S05926,0.14724420857819254,1.0,25,Kinesthetic,9,0.8098431471800583,0.04859058883080351,0.5657845656102294,74,1,Medium,5,4,B
S05927,0.06087290952566022,1.0,18,Visual,10,0.6696020047822616,0.3481930424867761,0.6532145506962157,75,0,High,17,4,A
S05928,0.5076625872245073,1.0,19,Kinesthetic,16,0.6980360574336975,0.19545009608143535,0.4656432325253926,90,0,Medium,2,7,B
S05929,0.4404481053263053,1.0,40,Auditory,5,0.8074881930982262,0.3714445688251842,0.12648010441054586,53,1,Low,22,6,D
S05930,0.2332003400103162,1.0,49,Reading/Writing,15,0.6413009350283694,0.5002147293221283,0.5330440288756662,79,1,Medium,22,6,A
S05931,0.4199063640394,1.0,46,Reading/Writing,5,0.769828334072233,0.16936223349589133,0.4498437677283797,61,0,Medium,0,5,C
S05932,0.06404805591494384,0.0,37,Visual,14,0.7045286150643815,0.05636228920515057,0.7045286150643817,73,0,Low,28,6,A
S05933,0.0,1.0,18,Visual,20,0.0,0.099503719020999,0.9950371902099893,68,0,High,14,4,A
S05934,0.2760722387626628,1.0,6,Auditory,16,0.607358925277858,0.4980343187278437,0.5539504239904408,94,1,Medium,30,7,A
S05935,0.9208891652832408,0.0,46,Visual,6,0.0,0.12892448313965377,0.3678880575815273,67,1,Medium,0,8,C
S05936,0.16218139595065512,0.0,47,Reading/Writing,1,0.5946651184857353,0.570878513746306,0.5423728553372228,81,0,High,24,6,A
S05937,0.30530853864447527,0.0,23,Kinesthetic,0,0.0,0.0,0.9522534831812246,61,0,Medium,4,6,C
S05938,0.7298498104966346,1.0,30,Auditory,0,0.0,0.32113391661851926,0.6034834394706092,63,1,Medium,17,5,B
S05939,0.23486947518049286,1.0,21,Reading/Writing,18,0.8611880756618069,0.08611880756618079,0.44246466406904533,96,0,Low,2,4,C
S05940,0.0,0.0,10,Visual,2,0.6700299778221911,0.469020984475534,0.575394773126412,72,1,High,21,7,A
S05941,0.6143175126642764,1.0,30,Reading/Writing,15,0.0,0.2702997055722817,0.7413177879975056,92,1,High,15,4,C
S05942,0.7111627117951619,0.0,12,Visual,17,0.0,0.11378603388722597,0.6937581248852992,90,1,High,2,9,A
S05943,0.5698360635950609,0.0,32,Reading/Writing,8,0.0,0.7521836039454803,0.3309179453914134,95,1,Low,26,9,C
S05944,0.20212886512500497,0.0,13,Kinesthetic,15,0.741139172125018,0.20751896819500507,0.6056339878708932,82,1,Medium,1,4,B
S05945,0.44642181314121465,1.0,38,Kinesthetic,8,0.545626660505929,0.4910639944553363,0.5117179549775712,68,0,Low,19,9,A
S05946,0.2967903741250771,1.0,23,Reading/Writing,14,0.8161735288439617,0.34279288211446407,0.3581470153620587,52,1,Low,3,8,C
S05947,0.5499725597426881,1.0,6,Visual,4,0.756212269646196,0.07562122696461968,0.3463446503109146,96,0,Medium,16,6,C
S05948,0.7028769433114999,0.0,43,Reading/Writing,18,0.0,0.7113114666312379,0.0,100,0,Medium,24,10,D
S05949,0.0,0.0,17,Auditory,20,0.0,0.8696738136283663,0.4936268407300132,63,1,Low,5,7,D
S05950,0.6095657875778735,1.0,39,Kinesthetic,18,0.6095657875778734,0.012191315751557514,0.5066660370000932,53,0,Low,18,6,A
S05951,0.5268076136378086,1.0,24,Visual,13,0.5794883750015893,0.5215395375014307,0.3386199525634135,93,0,Medium,20,6,C
S05952,0.43219386177878033,1.0,25,Auditory,15,0.0,0.5229545727523243,0.7346611332295854,93,0,Low,24,10,B
S05953,0.4586189845712811,1.0,35,Auditory,9,0.6306011037855114,0.0630601103785512,0.6229239900456127,74,1,Medium,26,8,A
S05954,0.06079913062434867,0.0,25,Kinesthetic,2,0.6687904368678346,0.4681533058074843,0.5743303052521072,55,1,Medium,11,10,A
S05955,0.46991683139646623,0.0,7,Kinesthetic,0,0.5743427939290142,0.4365005233860509,0.5087001274973523,67,0,Medium,17,9,A
S05956,0.16328399039774177,1.0,47,Visual,16,0.5987079647917196,0.5148888497208789,0.5914191270223321,71,0,Medium,2,7,A
S05957,0.46095278941317663,0.0,48,Visual,14,0.6338100854431177,0.6211338837342555,0.0,80,1,Medium,28,10,D
S05958,0.12958638857526644,0.0,5,Auditory,9,0.7127251371639649,0.6699616289341273,0.162424328555048,65,1,Medium,30,6,D
S05959,0.07771812083337445,1.0,37,Visual,16,0.0,0.5129395975002711,0.8548993291671183,64,0,High,25,9,A
S05960,0.360626680808765,1.0,46,Kinesthetic,4,0.7933786977792826,0.0,0.49040660578636475,53,0,High,16,6,B
S05961,0.703786472543913,1.0,24,Visual,5,0.0,0.1857996287515931,0.6856844019080252,96,1,Medium,10,4,A
S05962,0.25266961421512996,0.0,25,Kinesthetic,2,0.6948414390916072,0.6670477815279432,0.09165532026091473,68,1,High,27,10,D
S05963,0.9726935198696162,1.0,39,Reading/Writing,19,0.0,0.17508483357653098,0.15235687531298053,53,1,Low,23,5,D
S05964,0.5673797596220058,0.0,6,Visual,1,0.0,0.22468238481031433,0.7922108521897594,64,0,Low,25,8,B
S05965,0.6539266973355651,0.0,35,Auditory,8,0.0,0.49698428997502947,0.5704265860124473,59,1,Medium,21,10,A
S05966,0.18132730811791806,1.0,30,Reading/Writing,17,0.6648667964323659,0.6515694605037188,0.31706432860125616,80,1,Medium,29,5,C
S05967,0.2212568274328028,0.0,29,Visual,2,0.0,0.8112750339202769,0.5411822573329844,70,1,Medium,5,4,B
S05968,0.0,0.0,35,Reading/Writing,3,0.0,0.781190814469083,0.6242923284721117,99,1,Medium,9,8,C
S05969,0.39646643272941373,0.0,33,Kinesthetic,10,0.0,0.625095408936709,0.6723615823684914,83,1,Medium,4,8,A
S05970,0.0,0.0,33,Visual,14,0.7293946435000517,0.5543399290600394,0.4008624415970439,59,1,Low,29,9,C
S05971,0.0651939579722383,1.0,25,Visual,11,0.0,0.7027908669407282,0.7084029539666065,99,1,Medium,2,6,A
S05972,0.5145089100612444,0.0,15,Auditory,15,0.6288442234081877,0.415037187449404,0.40936494377002036,79,1,Medium,24,6,B
S05973,0.0,0.0,33,Auditory,18,0.6782299674416222,0.35267958306964364,0.6446869185503598,73,1,Medium,11,6,A
S05974,0.43731852701750407,0.0,23,Kinesthetic,9,0.8017506328654238,0.1763851392303933,0.36720118638943394,84,1,Low,8,4,C
S05975,0.4109808443556849,0.0,26,Auditory,3,0.6458270411303617,0.47791201043646786,0.4308158409321362,72,0,Medium,16,10,B
S05976,0.15811906856922478,0.0,44,Reading/Writing,6,0.0,0.556579121363671,0.815609000573709,53,1,Low,9,6,A
S05977,0.13750259330226094,0.0,19,Reading/Writing,2,0.7562642631624347,0.39325741684446613,0.5044858820575168,81,1,Medium,9,4,B
S05978,0.3500221756891962,0.0,29,Kinesthetic,12,0.7700487865162313,0.5236331748310374,0.10157579006362177,53,1,Medium,2,7,D
S05979,0.07545325142191767,0.0,25,Visual,2,0.8299857656410934,0.11619800718975315,0.5403040429315323,79,0,Low,19,4,B
S05980,0.16024549137908325,0.0,35,Kinesthetic,2,0.587566801723305,0.5405614575854408,0.5804135995808735,85,1,Medium,17,4,A
S05981,0.2709176046370991,0.0,16,Reading/Writing,13,0.5960187302016178,0.4648946095572619,0.5960187302016179,80,1,Medium,0,8,A
